time,jet_lat
1999-12-03,42.25
1999-12-13,33.75
1999-12-23,37.5
2000-01-02,39.25
2000-01-12,34.75
2000-01-22,38.5
2000-02-01,32.0
2000-02-11,36.25
2000-02-21,35.75
2000-03-02,39.0
2000-03-12,37.25
2000-03-22,38.75
2000-04-01,47.0
2000-04-11,37.5
2000-04-21,38.25
2000-05-01,36.25
2000-05-11,32.75
2000-05-21,42.0
2000-05-31,40.25
2000-06-10,43.25
2000-06-20,70.0
2000-06-30,70.0
2000-07-10,47.25
2000-07-20,47.25
2000-07-30,48.0
2000-08-09,69.75
2000-08-19,55.25
2000-08-29,54.25
2000-09-08,46.0
2000-09-18,70.0
2000-09-28,70.0
2000-10-08,45.75
2000-10-18,44.5
2000-10-28,44.75
2000-11-07,44.75
2000-11-17,42.75
2000-11-27,38.75
2000-12-07,39.25
2000-12-17,38.5
2000-12-27,34.75
2001-01-06,33.0
2001-01-16,34.75
2001-01-26,37.75
2001-02-05,42.25
2001-02-15,37.25
2001-02-25,38.5
2001-03-07,34.5
2001-03-17,27.5
2001-03-27,41.5
2001-04-06,48.25
2001-04-16,43.0
2001-04-26,40.75
2001-05-06,39.0
2001-05-16,42.5
2001-05-26,43.0
2001-06-05,42.75
2001-06-15,42.5
2001-06-25,37.75
2001-07-05,49.0
2001-07-15,70.0
2001-07-25,45.75
2001-08-04,70.0
2001-08-14,48.5
2001-08-24,47.25
2001-09-03,50.0
2001-09-13,46.75
2001-09-23,48.5
2001-10-03,38.0
2001-10-13,46.0
2001-10-23,47.25
2001-11-02,46.75
2001-11-12,38.5
2001-11-22,42.25
2001-12-02,43.75
2001-12-12,40.25
2001-12-22,32.5
2002-01-01,34.5
2002-01-11,39.0
2002-01-21,44.75
2002-01-31,39.25
2002-02-10,38.25
2002-02-20,37.25
2002-03-02,38.5
2002-03-12,39.0
2002-03-22,46.75
2002-04-01,31.5
2002-04-11,44.25
2002-04-21,63.5
2002-05-01,48.5
2002-05-11,70.0
2002-05-21,37.75
2002-05-31,42.25
2002-06-10,36.5
2002-06-20,39.75
2002-06-30,70.0
2002-07-10,43.5
2002-07-20,45.75
2002-07-30,40.75
2002-08-09,69.75
2002-08-19,40.25
2002-08-29,48.75
2002-09-08,45.75
2002-09-18,47.75
2002-09-28,55.25
2002-10-08,45.0
2002-10-18,40.0
2002-10-28,37.5
2002-11-07,38.5
2002-11-17,39.75
2002-11-27,37.25
2002-12-07,38.25
2002-12-17,41.5
2002-12-27,33.75
2003-01-06,32.5
2003-01-16,31.5
2003-01-26,31.75
2003-02-05,31.25
2003-02-15,39.0
2003-02-25,33.25
2003-03-07,33.5
2003-03-17,37.5
2003-03-27,49.25
2003-04-06,44.0
2003-04-16,44.25
2003-04-26,32.75
2003-05-06,47.25
2003-05-16,39.5
2003-05-26,43.25
2003-06-05,47.75
2003-06-15,45.0
2003-06-25,53.75
2003-07-05,70.0
2003-07-15,70.0
2003-07-25,70.0
2003-08-04,43.0
2003-08-14,46.0
2003-08-24,44.5
2003-09-03,44.5
2003-09-13,45.0
2003-09-23,42.25
2003-10-03,42.25
2003-10-13,41.5
2003-10-23,40.25
2003-11-02,48.25
2003-11-12,47.5
2003-11-22,49.25
2003-12-02,40.0
2003-12-12,36.75
2003-12-22,39.75
2004-01-01,34.25
2004-01-11,30.75
2004-01-21,36.25
2004-01-31,37.75
2004-02-10,32.0
2004-02-20,37.5
2004-03-01,41.5
2004-03-11,45.5
2004-03-21,38.75
2004-03-31,38.5
2004-04-10,42.25
2004-04-20,40.0
2004-04-30,38.75
2004-05-10,47.0
2004-05-20,45.5
2004-05-30,44.5
2004-06-09,42.75
2004-06-19,39.0
2004-06-29,41.0
2004-07-09,38.0
2004-07-19,44.75
2004-07-29,47.75
2004-08-08,39.0
2004-08-18,40.75
2004-08-28,47.25
2004-09-07,47.5
2004-09-17,48.25
2004-09-27,50.0
2004-10-07,48.5
2004-10-17,47.0
2004-10-27,48.5
2004-11-06,43.0
2004-11-16,45.75
2004-11-26,46.75
2004-12-06,42.5
2004-12-16,37.25
2004-12-26,32.0
2005-01-05,31.25
2005-01-15,31.0
2005-01-25,38.25
2005-02-04,37.25
2005-02-14,32.75
2005-02-24,37.5
2005-03-06,38.75
2005-03-16,32.75
2005-03-26,42.75
2005-04-05,40.25
2005-04-15,39.25
2005-04-25,31.5
2005-05-05,34.5
2005-05-15,36.5
2005-05-25,40.0
2005-06-04,41.75
2005-06-14,37.5
2005-06-24,42.25
2005-07-04,42.5
2005-07-14,49.5
2005-07-24,44.0
2005-08-03,42.5
2005-08-13,45.5
2005-08-23,49.25
2005-09-02,50.0
2005-09-12,47.0
2005-09-22,49.25
2005-10-02,45.75
2005-10-12,49.0
2005-10-22,45.5
2005-11-01,45.5
2005-11-11,39.25
2005-11-21,31.25
2005-12-01,33.25
2005-12-11,33.0
2005-12-21,37.25
2005-12-31,37.25
2006-01-10,38.0
2006-01-20,38.5
2006-01-30,37.25
2006-02-09,38.75
2006-02-19,52.25
2006-03-01,46.0
2006-03-11,42.25
2006-03-21,41.25
2006-03-31,37.5
2006-04-10,45.75
2006-04-20,40.0
2006-04-30,44.25
2006-05-10,47.75
2006-05-20,34.75
2006-05-30,35.0
2006-06-09,37.75
2006-06-19,44.5
2006-06-29,35.5
2006-07-09,43.75
2006-07-19,44.75
2006-07-29,45.25
2006-08-08,52.0
2006-08-18,54.0
2006-08-28,52.25
2006-09-07,49.75
2006-09-17,45.75
2006-09-27,52.25
2006-10-07,39.25
2006-10-17,48.0
2006-10-27,34.75
2006-11-06,39.0
2006-11-16,43.25
2006-11-26,42.25
2006-12-06,38.75
2006-12-16,38.75
2006-12-26,37.5
2007-01-05,42.25
2007-01-15,34.75
2007-01-25,30.5
2007-02-04,34.5
2007-02-14,42.75
2007-02-24,35.0
2007-03-06,31.25
